49.095656,49.325971,50.522605,50.815875,52.906412,72.277557,83.890062,85.196124,85.398859,95.542649,95.795715,99.221870,102.143673,109.348982,113.254741,116.786920,116.794790,120.993557
49.724487,50.522605,50.959577,53.300712,55.831176,64.011894,78.592632,95.774539,96.251969,97.873142,100.413707,101.370251,102.516241,102.532612,104.267228,105.688845,116.387358,119.578339
50.565895,50.889692,51.071741,51.098905,55.751963,64.011894,83.733477,88.383980,88.568431,88.850410,96.916605,99.736794,100.911195,105.497564,106.423593,109.852002,113.254741,126.073153
50.382278,50.668755,50.889692,53.835862,56.685877,63.011009,76.614120,87.980213,90.394400,93.542427,98.296278,100.001003,101.927042,102.532612,103.525528,107.205864,108.087532,123.118379
49.724487,50.999995,51.098905,54.443211,63.011009,71.086943,78.672156,83.119663,91.251089,95.795715,99.345153,100.602631,103.841877,103.865460,104.256467,104.963620,113.215853,127.852543
50.607623,50.815875,53.300712,54.556289,56.959297,71.086943,73.701801,89.256609,91.194426,91.289278,101.095298,102.286806,103.867410,106.120899,107.472416,109.184461,109.852002,115.361270
49.815320,50.663857,51.433593,52.266885,56.959297,68.179136,72.277557,90.841551,91.233023,95.552665,98.665650,99.196117,102.132322,102.522279,102.718119,104.267228,108.151730,121.561795
51.133108,51.971466,52.266885,52.339864,53.911312,57.364939,75.962720,90.456021,92.075754,92.857481,99.019941,99.693116,100.244387,100.251363,108.475699,109.184461,116.794790,119.491341
48.924659,49.696005,49.969524,50.111955,51.133108,69.889783,83.245475,85.690499,86.099940,93.115886,98.348393,98.987238,100.694908,102.522279,106.082464,115.809610,124.023410,126.236832
49.876922,49.969524,50.152861,50.720970,53.911312,78.115734,88.272545,88.869407,91.154524,94.935655,98.155008,98.729860,99.192088,99.196117,99.535054,103.361914,105.198781,125.492792
50.720970,51.229244,51.828465,52.641118,57.735481,66.503179,84.753928,86.252002,94.322730,97.128285,98.987238,99.019941,102.080973,103.968573,104.513539,112.450060,112.744717,112.999928
49.418340,49.876922,55.846899,57.735481,59.746947,60.347587,69.889783,92.312054,97.169233,98.337581,99.216493,99.693116,103.981108,107.033504,108.772335,108.828030,111.945034,113.151371
49.418340,50.391605,50.425996,50.928334,58.227645,65.591909,86.252002,88.311537,88.836476,91.348963,98.155008,99.679306,101.061748,103.129671,112.973109,115.809610,116.906613,122.584283
49.999318,50.425996,51.398290,55.846899,57.690768,77.842751,83.213033,91.712711,93.115886,94.138042,95.563713,98.739023,99.535054,99.814142,102.275109,109.982266,112.450060,124.054254
49.672781,49.696005,49.999318,51.029580,60.347587,78.115734,83.403691,86.432810,88.836476,89.690134,92.844493,99.069569,100.184427,100.244387,112.744717,118.660802,121.088256,125.793476
49.672781,49.991154,50.346669,50.732513,59.486783,72.656748,77.842751,85.690499,91.819333,98.539331,98.650105,100.155230,104.051081,105.465031,108.772335,111.000616,117.206659,125.492792
49.991154,50.111955,50.221691,50.963338,51.029580,70.075170,82.911360,87.117429,92.075754,99.192088,99.814142,100.024629,100.056276,101.492029,103.459504,103.981108,117.265692,118.076218
48.924659,49.448453,49.913331,50.221691,57.364939,66.515661,83.732136,86.432810,88.815156,90.841551,91.154524,95.092439,100.155230,100.866487,108.577540,115.731414,118.814380,123.258277
